"","site","date_time","p_h","temp_c","tide_height"
"390","Alegria","6/22/2021 2:45",7.975780162,16.77222222,-0.707296
"391","Alegria","6/22/2021 3:00",7.965997208,16.69444444,-0.735409
"392","Alegria","6/22/2021 3:15",7.982323046,16.70555556,-0.724142
"393","Alegria","6/22/2021 3:30",7.986951322,16.71666667,-0.675056
"394","Alegria","6/22/2021 3:45",7.985349335,16.75,-0.589695
"395","Alegria","6/22/2021 4:00",7.993994194,16.77222222,-0.469947
"396","Alegria","6/22/2021 4:15",7.98977918,16.77222222,-0.318604
"397","Alegria","6/22/2021 4:30",7.979197509,16.77222222,-0.138513
"398","Alegria","6/22/2021 4:45",7.978329078,16.73888889,0.066976
"399","Alegria","6/22/2021 5:00",7.978776172,16.73888889,0.294446
"400","Alegria","6/22/2021 5:15",7.973671204,16.72777778,0.539428
"401","Alegria","6/22/2021 5:30",7.970169345,16.75,0.798002
"402","Alegria","6/22/2021 5:45",7.979733385,16.77222222,1.065867
"403","Alegria","6/22/2021 6:00",7.984926907,16.71666667,1.338653
"404","Alegria","6/22/2021 6:15",7.979036485,16.76111111,1.612297
"405","Alegria","6/22/2021 6:30",7.988034825,16.73888889,1.88189
"406","Alegria","6/22/2021 6:45",7.994370186,16.69444444,2.143589
"407","Alegria","6/22/2021 7:00",8.01198268,16.62222222,2.393452
"408","Alegria","6/22/2021 7:15",7.999119455,16.64444444,2.628065
"409","Alegria","6/22/2021 7:30",8.00976039,16.58888889,2.843564
"410","Alegria","6/22/2021 7:45",8.025540201,16.48333333,3.037269
"411","Alegria","6/22/2021 8:00",8.017376072,16.53333333,3.206657
"412","Alegria","6/22/2021 8:15",8.019208608,16.48333333,3.349819
"413","Alegria","6/22/2021 8:30",8.031796077,16.40555556,3.464878
"414","Alegria","6/22/2021 8:45",8.036342576,16.45,3.550978
"415","Alegria","6/22/2021 9:00",8.039285063,16.43888889,3.607619
"416","Alegria","6/22/2021 9:15",8.037414662,16.39444444,3.634857
"417","Alegria","6/22/2021 9:30",8.040202329,16.34444444,3.633102
"418","Alegria","6/22/2021 9:45",8.044707404,16.32222222,3.603002
"419","Alegria","6/22/2021 10:00",8.045907538,16.33333333,3.546073
"420","Alegria","6/22/2021 10:15",8.048898613,16.25555556,3.464601
"421","Alegria","6/22/2021 10:30",8.053026089,16.06111111,3.361146
"422","Alegria","6/22/2021 10:45",8.052736161,16.15,3.238577
"423","Alegria","6/22/2021 11:00",8.046178492,15.89444444,3.100531
"424","Alegria","6/22/2021 11:15",8.051631936,15.88333333,2.950533
"425","Alegria","6/22/2021 11:30",8.04678362,15.7,2.792279
"426","Alegria","6/22/2021 11:45",8.046641656,15.86111111,2.630152
"427","Alegria","6/22/2021 12:00",8.050066066,15.9,2.468089
"428","Alegria","6/22/2021 12:15",8.052814366,15.87222222,2.31021
"429","Alegria","6/22/2021 12:30",8.04217846,15.77222222,2.160413
"430","Alegria","6/22/2021 12:45",8.048199861,15.79444444,2.022951
"431","Alegria","6/22/2021 13:00",8.045575521,15.83888889,1.901369
"432","Alegria","6/22/2021 13:15",8.045840426,16.28888889,1.799008
"433","Alegria","6/22/2021 13:30",8.03398685,16.08333333,1.719209
"434","Alegria","6/22/2021 13:45",8.041885079,16.03333333,1.664567
"435","Alegria","6/22/2021 14:00",8.059750427,15.9,1.637352
"436","Alegria","6/22/2021 14:15",8.044920759,15.95555556,1.63931
"437","Alegria","6/22/2021 14:30",8.044905938,16.38333333,1.671123
"438","Alegria","6/22/2021 14:45",8.051705394,16.58888889,1.733527
"439","Alegria","6/22/2021 15:00",8.033255366,16.23333333,1.826574
"440","Alegria","6/22/2021 15:15",8.036847392,16.31111111,1.949963
"441","Alegria","6/22/2021 15:30",8.034087222,16.56666667,2.10299
"442","Alegria","6/22/2021 15:45",8.019992235,16.65555556,2.283889
"443","Alegria","6/22/2021 16:00",8.016452484,16.36111111,2.491126
"444","Alegria","6/22/2021 16:15",8.022176867,16.31111111,2.721813
"445","Alegria","6/22/2021 16:30",8.018678865,16.23333333,2.973293
"446","Alegria","6/22/2021 16:45",8.023961008,16.37222222,3.242591
"447","Alegria","6/22/2021 17:00",8.017900619,16.17222222,3.525454
"448","Alegria","6/22/2021 17:15",8.015319796,16.26666667,3.818545
"449","Alegria","6/22/2021 17:30",8.018838343,16.31111111,4.116999
"450","Alegria","6/22/2021 17:45",8.024186395,16.26666667,4.416744
"451","Alegria","6/22/2021 18:00",8.026509436,16.40555556,4.713593
"452","Alegria","6/22/2021 18:15",8.022789851,16.31111111,5.002316
"453","Alegria","6/22/2021 18:30",8.019215423,16.40555556,5.2787
"454","Alegria","6/22/2021 18:45",8.017727768,16.47222222,5.538571
"455","Alegria","6/22/2021 19:00",8.017039511,16.54444444,5.77705
"456","Alegria","6/22/2021 19:15",8.015862137,16.54444444,5.990593
"457","Alegria","6/22/2021 19:30",8.008633696,16.49444444,6.174948
"458","Alegria","6/22/2021 19:45",8.005133248,16.50555556,6.326948
"459","Alegria","6/22/2021 20:00",8.004990212,16.48333333,6.443693
"460","Alegria","6/22/2021 20:15",8.002421229,16.47222222,6.52237
"461","Alegria","6/22/2021 20:30",8.000387855,16.46111111,6.561102
"462","Alegria","6/22/2021 20:45",7.997031321,16.37222222,6.558161
"463","Alegria","6/22/2021 21:00",7.996951447,16.33333333,6.51203
"464","Alegria","6/22/2021 21:15",7.995702815,16.17222222,6.422269
"465","Alegria","6/22/2021 21:30",7.995358784,16.06111111,6.289147
"466","Alegria","6/22/2021 21:45",7.998987552,15.98888889,6.113554
"467","Alegria","6/22/2021 22:00",7.994902687,15.89444444,5.896738
"468","Alegria","6/22/2021 22:15",7.998875638,15.6,5.641287
"469","Alegria","6/22/2021 22:30",7.998513344,15.52777778,5.349666
"470","Alegria","6/22/2021 22:45",7.997534523,15.50555556,5.025094
"471","Alegria","6/22/2021 23:00",7.999895812,15.38888889,4.671282
"472","Alegria","6/22/2021 23:15",7.999458621,15.19444444,4.292382
"473","Alegria","6/22/2021 23:30",8.003743172,14.89444444,3.892927
"474","Alegria","6/22/2021 23:45",7.99916168,14.96111111,3.4773
"475","Alegria","6/23/2021 0:00",8.001295473,14.78888889,3.051517
"476","Alegria","6/23/2021 0:15",8.001302637,14.81111111,2.620387
"477","Alegria","6/23/2021 0:30",7.997272633,14.81666667,2.189266
"478","Alegria","6/23/2021 0:45",7.992814632,14.71111111,1.763518
"479","Alegria","6/23/2021 1:00",7.988000061,14.68888889,1.348438
"480","Alegria","6/23/2021 1:15",7.985146176,14.65,0.949173
"481","Alegria","6/23/2021 1:30",7.978867953,14.60555556,0.570239
"482","Alegria","6/23/2021 1:45",7.972608938,14.57222222,0.217096
"483","Alegria","6/23/2021 2:00",7.968322817,14.56111111,-0.106436
"484","Alegria","6/23/2021 2:15",7.958685934,14.56111111,-0.396542
"485","Alegria","6/23/2021 2:30",7.954478679,14.55,-0.649899
"486","Alegria","6/23/2021 2:45",7.943482934,14.51666667,-0.863725
"487","Alegria","6/23/2021 3:00",7.932669073,14.50555556,-1.035818
"488","Alegria","6/23/2021 3:15",7.922992912,14.5,-1.164713
"489","Alegria","6/23/2021 3:30",7.91194103,14.48888889,-1.249172
"490","Alegria","6/23/2021 3:45",7.893569403,14.4,-1.289062
"491","Alegria","6/23/2021 4:00",7.872076538,14.4,-1.284874
"492","Alegria","6/23/2021 4:15",7.851019273,14.36666667,-1.238225
"493","Alegria","6/23/2021 4:30",7.838982278,14.35555556,-1.150749
"494","Alegria","6/23/2021 4:45",7.833186443,14.35,-1.02441
"495","Alegria","6/23/2021 5:00",7.843446839,14.35,-0.862153
"496","Alegria","6/23/2021 5:15",7.877115933,14.43333333,-0.666769
"497","Alegria","6/23/2021 5:30",7.91855483,14.55,-0.442282
"498","Alegria","6/23/2021 5:45",7.930256392,14.58333333,-0.19245
"499","Alegria","6/23/2021 6:00",7.928878873,14.61666667,0.078771
"500","Alegria","6/23/2021 6:15",7.93429903,14.63888889,0.36626
"501","Alegria","6/23/2021 6:30",7.937358248,14.61666667,0.665633
"502","Alegria","6/23/2021 6:45",7.9469316,14.63888889,0.972467
"503","Alegria","6/23/2021 7:00",7.954958245,14.65,1.281289
"504","Alegria","6/23/2021 7:15",7.962376918,14.61666667,1.587722
"505","Alegria","6/23/2021 7:30",7.957278611,14.63888889,1.887514
"506","Alegria","6/23/2021 7:45",7.958909369,14.62777778,2.175622
"507","Alegria","6/23/2021 8:00",7.969881971,14.58333333,2.448299
"508","Alegria","6/23/2021 8:15",7.973692163,14.59444444,2.702072
"509","Alegria","6/23/2021 8:30",7.96772096,14.63888889,2.93303
"510","Alegria","6/23/2021 8:45",7.976948955,14.63888889,3.138582
"511","Alegria","6/23/2021 9:00",7.993207429,14.63888889,3.316517
"512","Alegria","6/23/2021 9:15",7.994702669,14.71111111,3.46458
"513","Alegria","6/23/2021 9:30",8.005895629,14.71111111,3.581683
"514","Alegria","6/23/2021 9:45",8.010023328,14.73333333,3.667178
"515","Alegria","6/23/2021 10:00",8.009431957,14.75555556,3.720727
"516","Alegria","6/23/2021 10:15",8.019128698,14.81666667,3.742882
"517","Alegria","6/23/2021 10:30",8.02201242,14.82777778,3.734361
"518","Alegria","6/23/2021 10:45",8.026801592,14.89444444,3.6963
"519","Alegria","6/23/2021 11:00",8.031911355,14.96111111,3.630738
"520","Alegria","6/23/2021 11:15",8.028652797,15.02222222,3.540457
"521","Alegria","6/23/2021 11:30",8.039742782,15.08888889,3.428348
"522","Alegria","6/23/2021 11:45",8.035702321,15.1,3.298132
"523","Alegria","6/23/2021 12:00",8.032221678,15.19444444,3.153328
"524","Alegria","6/23/2021 12:15",8.040251463,15.23888889,2.99831
"525","Alegria","6/23/2021 12:30",8.035761194,15.4,2.836981
"526","Alegria","6/23/2021 12:45",8.057972149,15.64444444,2.674043
"527","Alegria","6/23/2021 13:00",8.065442892,15.68888889,2.513515
"528","Alegria","6/23/2021 13:15",8.06476435,15.81666667,2.360074
"529","Alegria","6/23/2021 13:30",8.063235612,15.82777778,2.217585
"530","Alegria","6/23/2021 13:45",8.076628296,15.97777778,2.090356
"531","Alegria","6/23/2021 14:00",8.080479471,16.08333333,1.981833
"532","Alegria","6/23/2021 14:15",8.092129398,16.25555556,1.895635
"533","Alegria","6/23/2021 14:30",8.088537321,16.34444444,1.834556
"534","Alegria","6/23/2021 14:45",8.094767818,16.32222222,1.801253
"535","Alegria","6/23/2021 15:00",8.077621515,16.35555556,1.797625
"536","Alegria","6/23/2021 15:15",8.084469009,16.47222222,1.8246
"537","Alegria","6/23/2021 15:30",8.067654965,16.39444444,1.882895
"538","Alegria","6/23/2021 15:45",8.06987686,16.45,1.972951
"539","Alegria","6/23/2021 16:00",8.06668743,16.43888889,2.094317
"540","Alegria","6/23/2021 16:15",8.062344738,16.50555556,2.246256
"541","Alegria","6/23/2021 16:30",8.05563262,16.51111111,2.427605
"542","Alegria","6/23/2021 16:45",8.057813051,16.6,2.636028
"543","Alegria","6/23/2021 17:00",8.044343871,16.61111111,2.869266
"544","Alegria","6/23/2021 17:15",8.042468144,16.63333333,3.124687
"545","Alegria","6/23/2021 17:30",8.031328477,16.80555556,3.398346
"546","Alegria","6/23/2021 17:45",8.023749868,16.82222222,3.687088
"547","Alegria","6/23/2021 18:00",8.020701771,16.86666667,3.986167
"548","Alegria","6/23/2021 18:15",8.021984692,16.87777778,4.291532
"549","Alegria","6/23/2021 18:30",8.022359713,16.91111111,4.598953
"550","Alegria","6/23/2021 18:45",8.019979854,16.85555556,4.90303
"551","Alegria","6/23/2021 19:00",8.016090062,16.84444444,5.199337
"552","Alegria","6/23/2021 19:15",8.01200875,16.88888889,5.483423
"553","Alegria","6/23/2021 19:30",8.013645016,16.83333333,5.749976
"554","Alegria","6/23/2021 19:45",8.017759881,16.76111111,5.994809
"555","Alegria","6/23/2021 20:00",8.027885405,16.68333333,6.213869
"556","Alegria","6/23/2021 20:15",8.013487066,16.68333333,6.402682
"557","Alegria","6/23/2021 20:30",8.012302545,16.67222222,6.557893
"558","Alegria","6/23/2021 20:45",8.006976175,16.64444444,6.676421
"559","Alegria","6/23/2021 21:00",8.026096968,16.63333333,6.755284
"560","Alegria","6/23/2021 21:15",7.996863818,16.65555556,6.792446
"561","Alegria","6/23/2021 21:30",8.007542575,16.58888889,6.78609
"562","Alegria","6/23/2021 21:45",8.012959607,16.53333333,6.734523
"563","Alegria","6/23/2021 22:00",7.99616334,16.56666667,6.637268
"564","Alegria","6/23/2021 22:15",7.991454465,16.54444444,6.49455
"565","Alegria","6/23/2021 22:30",7.993689906,16.49444444,6.307023
"566","Alegria","6/23/2021 22:45",8.00018422,16.47222222,6.076631
"567","Alegria","6/23/2021 23:00",8.017027433,16.36111111,5.805356
"568","Alegria","6/23/2021 23:15",8.022062345,16.28888889,5.49596
"569","Alegria","6/23/2021 23:30",8.016509661,16.31111111,5.151778
"570","Alegria","6/23/2021 23:45",8.021022107,16.20555556,4.776661
"571","Alegria","6/24/2021 0:00",8.018634822,16.16111111,4.374928
"572","Alegria","6/24/2021 0:15",8.013352973,16.04444444,3.951305
"573","Alegria","6/24/2021 0:30",8.009291609,15.98888889,3.510852
"574","Alegria","6/24/2021 0:45",8.006229391,15.92222222,3.05839
"575","Alegria","6/24/2021 1:00",7.998565909,15.79444444,2.600433
"576","Alegria","6/24/2021 1:15",7.991791771,15.65555556,2.142099
"577","Alegria","6/24/2021 1:30",7.986289506,15.52777778,1.689019
"578","Alegria","6/24/2021 1:45",7.969036667,15.43888889,1.246763
"579","Alegria","6/24/2021 2:00",7.965762843,15.42222222,0.820752
"580","Alegria","6/24/2021 2:15",7.957252744,15.36666667,0.416177
"581","Alegria","6/24/2021 2:30",7.950870751,15.23888889,0.037925
"582","Alegria","6/24/2021 2:45",7.934567125,15.1,-0.309497
"583","Alegria","6/24/2021 3:00",7.917842729,15.07777778,-0.622357
"584","Alegria","6/24/2021 3:15",7.902736622,15.04444444,-0.896408
"585","Alegria","6/24/2021 3:30",7.899526315,15.03333333,-1.129024
"586","Alegria","6/24/2021 3:45",7.892995468,15,-1.317818
"587","Alegria","6/24/2021 4:00",7.883904351,14.96111111,-1.461042
"588","Alegria","6/24/2021 4:15",7.876158033,14.91666667,-1.557607
"589","Alegria","6/24/2021 4:30",7.858074477,14.86111111,-1.607101
"590","Alegria","6/24/2021 4:45",7.8509092,14.83888889,-1.609882
"591","Alegria","6/24/2021 5:00",7.822241279,14.83888889,-1.567483
"592","Alegria","6/24/2021 5:15",7.812009016,14.81666667,-1.481678
"593","Alegria","6/24/2021 5:30",7.80828085,14.78888889,-1.354416
"594","Alegria","6/24/2021 5:45",7.805440737,14.76666667,-1.188678
"595","Alegria","6/24/2021 6:00",7.773418035,14.73333333,-0.987313
"596","Alegria","6/24/2021 6:15",7.750823457,14.66666667,-0.754447
"597","Alegria","6/24/2021 6:30",7.704186805,14.66666667,-0.49395
"598","Alegria","6/24/2021 6:45",7.810218771,14.78888889,-0.2099
"599","Alegria","6/24/2021 7:00",7.921118461,14.86111111,0.092394
"600","Alegria","6/24/2021 7:15",7.946102548,14.85,0.40874
"601","Alegria","6/24/2021 7:30",7.952105935,14.87222222,0.733466
"602","Alegria","6/24/2021 7:45",7.968683536,14.83888889,1.062294
"603","Alegria","6/24/2021 8:00",7.97601664,14.86111111,1.389549
"604","Alegria","6/24/2021 8:15",7.973522752,14.88333333,1.710789
"605","Alegria","6/24/2021 8:30",7.964059121,14.87222222,2.021753
"606","Alegria","6/24/2021 8:45",7.955128365,14.81111111,2.317422
"607","Alegria","6/24/2021 9:00",7.962755611,14.82777778,2.594471
"608","Alegria","6/24/2021 9:15",7.97068592,14.91666667,2.848709
"609","Alegria","6/24/2021 9:30",7.982809285,14.88333333,3.077589
"610","Alegria","6/24/2021 9:45",7.98257508,14.93888889,3.277994
"611","Alegria","6/24/2021 10:00",7.991173523,14.87222222,3.448137
"612","Alegria","6/24/2021 10:15",8.008135664,14.90555556,3.586665
"613","Alegria","6/24/2021 10:30",8.028001408,15.03333333,3.692373
"614","Alegria","6/24/2021 10:45",8.03060074,15.12777778,3.765195
"615","Alegria","6/24/2021 11:00",8.047221847,15.23888889,3.805267
"616","Alegria","6/24/2021 11:15",8.057012066,15.41111111,3.813548
"617","Alegria","6/24/2021 11:30",8.073262706,15.58333333,3.790941
"618","Alegria","6/24/2021 11:45",8.067626432,15.73333333,3.739342
"619","Alegria","6/24/2021 12:00",8.075703149,15.88333333,3.661221
"620","Alegria","6/24/2021 12:15",8.05597534,15.96666667,3.559679
"621","Alegria","6/24/2021 12:30",8.030622713,16.10555556,3.438328
"622","Alegria","6/24/2021 12:45",8.032391475,16.25555556,3.300714
"623","Alegria","6/24/2021 13:00",8.025966179,16.36111111,3.151225
"624","Alegria","6/24/2021 13:15",8.008702981,16.57777778,2.993822
"625","Alegria","6/24/2021 13:30",8.018290467,16.65555556,2.833085
"626","Alegria","6/24/2021 13:45",8.023384994,16.80555556,2.673651
"627","Alegria","6/24/2021 14:00",8.040641098,16.98333333,2.51959
"628","Alegria","6/24/2021 14:15",8.057557288,17.09444444,2.375391
"629","Alegria","6/24/2021 14:30",8.06615206,17.22222222,2.245308
"630","Alegria","6/24/2021 14:45",8.061236709,17.30555556,2.132901
"631","Alegria","6/24/2021 15:00",8.071631439,17.44444444,2.041839
"632","Alegria","6/24/2021 15:15",8.090771559,17.48888889,1.975299
"633","Alegria","6/24/2021 15:30",8.092596362,17.5,1.935792
"634","Alegria","6/24/2021 15:45",8.088435332,17.62777778,1.925553
"635","Alegria","6/24/2021 16:00",8.079377887,17.55555556,1.945668
"636","Alegria","6/24/2021 16:15",8.095924333,17.62777778,1.996864
"637","Alegria","6/24/2021 16:30",8.095993345,17.62777778,2.079687
"638","Alegria","6/24/2021 16:45",8.103635003,17.60555556,2.193811
"639","Alegria","6/24/2021 17:00",8.110590573,17.60555556,2.338591
"640","Alegria","6/24/2021 17:15",8.100701379,17.61666667,2.512946
"641","Alegria","6/24/2021 17:30",8.110315021,17.52222222,2.714641
"642","Alegria","6/24/2021 17:45",8.128237736,17.48888889,2.941481
"643","Alegria","6/24/2021 18:00",8.11879943,17.44444444,3.190889
"644","Alegria","6/24/2021 18:15",8.111711469,17.51111111,3.458988
"645","Alegria","6/24/2021 18:30",8.108923257,17.5,3.742325
"646","Alegria","6/24/2021 18:45",8.109570182,17.45555556,4.036835
"647","Alegria","6/24/2021 19:00",8.110788842,17.38333333,4.338511
"648","Alegria","6/24/2021 19:15",8.110115721,17.33888889,4.642112
"649","Alegria","6/24/2021 19:30",8.106553256,17.33888889,4.943265
"650","Alegria","6/24/2021 19:45",8.101941602,17.37222222,5.237512
"651","Alegria","6/24/2021 20:00",8.095609467,17.38333333,5.519414
"652","Alegria","6/24/2021 20:15",8.091401358,17.35,5.784605
"653","Alegria","6/24/2021 20:30",8.087406641,17.30555556,6.028798
"654","Alegria","6/24/2021 20:45",8.079600738,17.32777778,6.247122
"655","Alegria","6/24/2021 21:00",8.075929888,17.22222222,6.435833
"656","Alegria","6/24/2021 21:15",8.070036664,17.23333333,6.591265
"657","Alegria","6/24/2021 21:30",8.063971263,17.10555556,6.71028
"658","Alegria","6/24/2021 21:45",8.056410503,16.94444444,6.789836
"659","Alegria","6/24/2021 22:00",8.049214113,16.78333333,6.827835
"660","Alegria","6/24/2021 22:15",8.037360954,16.63333333,6.822399
"661","Alegria","6/24/2021 22:30",8.032966701,16.52222222,6.77177
"662","Alegria","6/24/2021 22:45",8.030573681,16.34444444,6.675397
"663","Alegria","6/24/2021 23:00",8.024566742,16.13888889,6.533442
"664","Alegria","6/24/2021 23:15",8.010391105,15.82777778,6.346722
"665","Alegria","6/24/2021 23:30",8.007578237,15.65555556,6.116706
"666","Alegria","6/24/2021 23:45",8.000606242,15.7,5.845175
"667","Alegria","6/25/2021 0:00",8.000377575,15.41111111,5.535441
"668","Alegria","6/25/2021 0:15",7.99320428,15.33333333,5.190509
"669","Alegria","6/25/2021 0:30",7.98591323,15.28888889,4.814188
"670","Alegria","6/25/2021 0:45",7.981684695,15.05555556,4.410761
"671","Alegria","6/25/2021 1:00",7.972679115,14.97222222,3.98492
"672","Alegria","6/25/2021 1:15",7.970888315,14.88333333,3.541706
"673","Alegria","6/25/2021 1:30",7.969458764,14.78888889,3.086428
"674","Alegria","6/25/2021 1:45",7.966192903,14.72222222,2.624588
"675","Alegria","6/25/2021 2:00",7.959023737,14.7,2.161802
"676","Alegria","6/25/2021 2:15",7.947060917,14.66111111,1.703714
"677","Alegria","6/25/2021 2:30",7.932289777,14.61666667,1.255426
"678","Alegria","6/25/2021 2:45",7.920181538,14.60555556,0.823384
"679","Alegria","6/25/2021 3:00",7.91727575,14.55,0.412319
"680","Alegria","6/25/2021 3:15",7.908870187,14.5,0.027164
"681","Alegria","6/25/2021 3:30",7.899731278,14.48888889,-0.327518
"682","Alegria","6/25/2021 3:45",7.894742512,14.45555556,-0.647602
"683","Alegria","6/25/2021 4:00",7.89016278,14.43333333,-0.929464
"684","Alegria","6/25/2021 4:15",7.898061016,14.4,-1.170033
"685","Alegria","6/25/2021 4:30",7.929882915,14.35,-1.366836
